date,global_avg,Unitil_default,Unitil_cheapest,Unitil_winner,Eversource_default,Eversource_cheapest,Eversource_winner,Liberty_default,Liberty_cheapest,Liberty_winner,NHEC_default,NHEC_cheapest,NHEC_winner,full_data
2026-05-28 17:50,0.12955,0.12061,0.112,SmartEnergy,0.10542,0.10542,Utility Default Service,0.1179,0.1179,Utility Default Service,0.1115,0.1115,Utility Default Service,"[{""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.112, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1202, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1302, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1308, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1582, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.109, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1126, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1226, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1314, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1588, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""XOOM Energy New Hampshire, LLC"", ""plan"": ""SimpleClean"", ""rate"": 0.1649, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.xoomenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}]"
2026-05-29 16:36,0.12955,0.12061,0.112,SmartEnergy,0.10542,0.10542,Utility Default Service,0.1179,0.1179,Utility Default Service,0.1115,0.1115,Utility Default Service,"[{""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.112, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1202, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1302, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1308, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1582, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.109, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1126, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1226, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1314, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1588, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""XOOM Energy New Hampshire, LLC"", ""plan"": ""SimpleClean"", ""rate"": 0.1649, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.xoomenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}]"
2026-05-30 14:24,0.12955,0.12061,0.112,SmartEnergy,0.10542,0.10542,Utility Default Service,0.1179,0.1179,Utility Default Service,0.1115,0.1115,Utility Default Service,"[{""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.112, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1202, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1302, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1308, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1582, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.109, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1126, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1226, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1314, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1588, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""XOOM Energy New Hampshire, LLC"", ""plan"": ""SimpleClean"", ""rate"": 0.1649, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.xoomenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}]"
2026-05-31 14:25,0.12955,0.12061,0.112,SmartEnergy,0.10542,0.10542,Utility Default Service,0.1179,0.1179,Utility Default Service,0.1115,0.1115,Utility Default Service,"[{""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.112, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1202, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1302, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1308, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1582, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.109, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1126, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1226, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1314, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1588, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""XOOM Energy New Hampshire, LLC"", ""plan"": ""SimpleClean"", ""rate"": 0.1649, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.xoomenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}]"
2026-06-01 18:33,0.12955,0.12061,0.112,SmartEnergy,0.10542,0.10542,Utility Default Service,0.1179,0.1179,Utility Default Service,0.1115,0.1115,Utility Default Service,"[{""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.112, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1202, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1302, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1308, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1582, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.109, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1126, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1226, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1314, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1588, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""XOOM Energy New Hampshire, LLC"", ""plan"": ""SimpleClean"", ""rate"": 0.1649, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.xoomenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}]"
2026-06-02 17:14,0.12955,0.12061,0.112,SmartEnergy,0.10542,0.10542,Utility Default Service,0.1179,0.1179,Utility Default Service,0.1115,0.1115,Utility Default Service,"[{""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.112, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1202, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1302, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1308, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1582, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Unitil"", ""utility_name"": ""Unitil (UES)""}, {""name"": ""SmartEnergy"", ""plan"": ""SmartEnergy - Web Only Rate"", ""rate"": 0.109, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://account.smartenergy.com/new-hampshire?utm_source=PUC_Site_NH&utm_medium=referral&utm_campaign=exclusive_online_rate"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1"", ""rate"": 0.1126, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Tomorrow Fixed - 4"", ""rate"": 0.1167, ""term"": ""4 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Variable - 1 Green"", ""rate"": 0.1226, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6"", ""rate"": 0.1314, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""Town Square Energy"", ""plan"": ""Power Your Today Fixed - 6 Green"", ""rate"": 0.1588, ""term"": ""6 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.townsquareenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}, {""name"": ""XOOM Energy New Hampshire, LLC"", ""plan"": ""SimpleClean"", ""rate"": 0.1649, ""term"": ""1 Months"", ""cancellation_fee"": ""No"", ""intro"": ""No"", ""link"": ""http://www.xoomenergy.com"", ""utility_id"": ""Eversource"", ""utility_name"": ""Eversource (PSNH)""}]"
